arn,reconciliation_date,settlement_date,value_date,merchant_date,working_days,calendar_days
24234282209001020793955,2022-08-06,2022-08-25,2022-08-25,2022-08-25,0,19
24234282192000791831662,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282206000972011757,2022-08-12,2022-08-22,2022-08-22,2022-08-22,0,10
24234282181000662249716,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282197000856907113,2022-08-03,2022-08-13,2022-08-15,2022-08-15,0,10
24234282210001027574496,2022-08-10,2022-08-26,2022-08-26,2022-08-26,0,16
24234282205000960408628,2022-08-03,2022-08-21,2022-08-22,2022-08-22,0,18
24234282197000849250241,2022-08-02,2022-08-13,2022-08-15,2022-08-15,0,11
24234282187000732309122,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282196000846245385,2022-08-05,2022-08-12,2022-08-12,2022-08-12,0,7
24234282202000912566062,2022-08-10,2022-08-18,2022-08-18,2022-08-18,0,8
24234282202000913016463,2022-08-10,2022-08-18,2022-08-18,2022-08-18,0,8
24234282203000937388640,2022-08-16,2022-08-19,2022-08-19,2022-08-19,0,3
24234282205000957001188,2022-08-03,2022-08-21,2022-08-22,2022-08-22,0,18
24234282209001012033832,2022-08-06,2022-08-25,2022-08-25,2022-08-25,0,19
24234282198000863084970,2022-08-06,2022-08-14,2022-08-15,2022-08-15,0,8
24234282201000897372719,2022-08-06,2022-08-17,2022-08-17,2022-08-17,0,11
24234282197000849316661,2022-08-09,2022-08-13,2022-08-15,2022-08-15,0,4
24234282207000989418895,2022-08-03,2022-08-23,2022-08-23,2022-08-23,0,20
24234282206000978255465,2022-08-06,2022-08-22,2022-08-22,2022-08-22,0,16
24234282183000685863715,2022-08-05,2022-08-07,2022-08-08,2022-08-08,0,2
24234282189000752984323,2022-08-07,2022-08-08,2022-08-08,2022-08-08,0,1
24234282194000818404723,2022-08-02,2022-08-10,2022-08-10,2022-08-10,0,8
24234282195000832991894,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282196000836479580,2022-08-09,2022-08-12,2022-08-12,2022-08-12,0,3
24234282198000868823513,2022-08-09,2022-08-14,2022-08-15,2022-08-15,0,5
24234282206000972915148,2022-08-06,2022-08-22,2022-08-22,2022-08-22,0,16
24234282188000747438691,2022-08-03,2022-08-04,2022-08-04,2022-08-04,0,1
24234282193000798368808,2022-08-06,2022-08-09,2022-08-09,2022-08-09,0,3
24234282189000758629393,2022-08-05,2022-08-07,2022-08-08,2022-08-08,0,2
24234282189000760503206,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282192000792661555,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282206000974985933,2022-08-02,2022-08-22,2022-08-22,2022-08-22,0,20
24234282207000980889102,2022-08-06,2022-08-23,2022-08-23,2022-08-23,0,17
24234282207000981151957,2022-08-09,2022-08-23,2022-08-23,2022-08-23,0,14
24234282209001022769458,2022-08-02,2022-08-25,2022-08-25,2022-08-25,0,23
24234282197000849442327,2022-08-03,2022-08-13,2022-08-15,2022-08-15,0,10
24234282197000850258976,2022-08-14,2022-08-15,2022-08-15,2022-08-15,0,1
24234282200000884535618,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282208000997018355,2022-08-14,2022-08-24,2022-08-24,2022-08-24,0,10
24234282194000813664115,2022-08-09,2022-08-10,2022-08-10,2022-08-10,0,1
24234282204000945793210,2022-08-06,2022-08-20,2022-08-22,2022-08-22,0,14
24234282194000813042130,2022-08-07,2022-08-10,2022-08-10,2022-08-10,0,3
24234282194000813559984,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282197000845516587,2022-08-10,2022-08-14,2022-08-15,2022-08-15,0,4
24234282200000880703988,2022-08-04,2022-08-15,2022-08-15,2022-08-15,0,11
24234282199000877569346,2022-08-09,2022-08-15,2022-08-15,2022-08-15,0,6
24234282206000975810007,2022-08-17,2022-08-22,2022-08-22,2022-08-22,0,5
24234282192000786233080,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282194000811154473,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282196000839134992,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282208000998544854,2022-08-02,2022-08-24,2022-08-24,2022-08-24,0,22
24234282180000645569066,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282200000891550378,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282188000738869219,2022-08-02,2022-08-04,2022-08-04,2022-08-04,0,2
24234282192000786220848,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282194000815693864,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282197000854207144,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282202000912250808,2022-08-02,2022-08-18,2022-08-18,2022-08-18,0,16
24234282205000960999279,2022-08-16,2022-08-21,2022-08-22,2022-08-22,0,5
24234282205000962410747,2022-08-17,2022-08-21,2022-08-22,2022-08-22,0,4
24234282194000812692901,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282205000962746744,2022-08-16,2022-08-21,2022-08-22,2022-08-22,0,5
24234282177000619256984,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282192000787134964,2022-08-05,2022-08-08,2022-08-08,2022-08-08,0,3
24234282200000883939183,2022-08-02,2022-08-16,2022-08-16,2022-08-16,0,14
24234282206000968330716,2022-08-11,2022-08-22,2022-08-22,2022-08-22,0,11
24234282208000992251035,2022-08-06,2022-08-23,2022-08-23,2022-08-23,0,17
24234282192000792194011,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282202000917360347,2022-08-03,2022-08-18,2022-08-18,2022-08-18,0,15
24234282195000830656572,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282209001011892626,2022-08-10,2022-08-25,2022-08-25,2022-08-25,0,15
24234282204000951759246,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282208000997018264,2022-08-07,2022-08-24,2022-08-24,2022-08-24,0,17
24234282178000627138587,2022-08-02,2022-08-04,2022-08-04,2022-08-04,0,2
24234282193000799552814,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282194000811126026,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282190000763982511,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282195000833030296,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282185000710312116,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282203000936483574,2022-08-16,2022-08-19,2022-08-19,2022-08-19,0,3
24234282185000702410365,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282192000786376814,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282193000799801740,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282201000901261163,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282193000802903772,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282194000820118097,2022-08-02,2022-08-10,2022-08-10,2022-08-10,0,8
24234282204000936830138,2022-08-16,2022-08-19,2022-08-19,2022-08-19,0,3
24234282209001007717852,2022-08-16,2022-08-24,2022-08-24,2022-08-24,0,8
24234282191000780916061,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282191000784243280,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282202000917224063,2022-08-12,2022-08-18,2022-08-18,2022-08-18,0,6
24234282202000920189824,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282207000992626930,2022-08-06,2022-08-23,2022-08-23,2022-08-23,0,17
24234282208000998472841,2022-08-05,2022-08-24,2022-08-24,2022-08-24,0,19
24234282181000663361536,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282183000684439814,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282189000752804703,2022-08-14,2022-08-16,2022-08-16,2022-08-16,0,2
24234282206000970523068,2022-08-11,2022-08-22,2022-08-22,2022-08-22,0,11
24234282208000996093623,2022-08-02,2022-08-24,2022-08-24,2022-08-24,0,22
24234282179000634505710,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282206000976517304,2022-08-08,2022-08-22,2022-08-22,2022-08-22,0,14
24234282178000623911383,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282178000633193881,2022-08-03,2022-08-05,2022-08-05,2022-08-05,0,2
24234282181000660373989,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282200000893081620,2022-08-03,2022-08-16,2022-08-16,2022-08-16,0,13
24234282201000897427869,2022-08-12,2022-08-17,2022-08-17,2022-08-17,0,5
24234282203000935305414,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282205000964765270,2022-08-01,2022-08-21,2022-08-22,2022-08-22,0,20
24234282208000997395811,2022-08-04,2022-08-24,2022-08-24,2022-08-24,0,20
24234282190000770694950,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282201000893850312,2022-08-05,2022-08-16,2022-08-16,2022-08-16,0,11
24234282201000906381222,2022-08-06,2022-08-17,2022-08-17,2022-08-17,0,11
24234282193000798504543,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282194000812550760,2022-08-03,2022-08-10,2022-08-10,2022-08-10,0,7
24234282206000971064609,2022-08-02,2022-08-22,2022-08-22,2022-08-22,0,20
24234282208000996120301,2022-08-14,2022-08-24,2022-08-24,2022-08-24,0,10
24234282209001014213432,2022-08-05,2022-08-25,2022-08-25,2022-08-25,0,20
24234282199000880429009,2022-08-10,2022-08-15,2022-08-15,2022-08-15,0,5
24234282202000917533299,2022-08-02,2022-08-18,2022-08-18,2022-08-18,0,16
24234282192000792334401,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282201000905448220,2022-08-05,2022-08-17,2022-08-17,2022-08-17,0,12
24234282197000849259689,2022-08-09,2022-08-13,2022-08-15,2022-08-15,0,4
24234282185000704030112,2022-08-03,2022-08-05,2022-08-05,2022-08-05,0,2
24234282190000769456692,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282202000916552720,2022-08-06,2022-08-18,2022-08-18,2022-08-18,0,12
24234282207000984835960,2022-08-10,2022-08-23,2022-08-23,2022-08-23,0,13
24234282192000792430175,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282207000985839102,2022-08-02,2022-08-23,2022-08-23,2022-08-23,0,21
24234282208000997623279,2022-08-11,2022-08-24,2022-08-24,2022-08-24,0,13
24234282182000679162539,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282189000756497769,2022-08-03,2022-08-05,2022-08-05,2022-08-05,0,2
24234282202000906895659,2022-08-09,2022-08-17,2022-08-17,2022-08-17,0,8
24234282202000920899356,2022-08-05,2022-08-18,2022-08-18,2022-08-18,0,13
24234282197000845837280,2022-08-07,2022-08-12,2022-08-12,2022-08-12,0,5
24234282203000928237533,2022-08-10,2022-08-19,2022-08-19,2022-08-19,0,9
24234282208001003823622,2022-08-02,2022-08-24,2022-08-24,2022-08-24,0,22
24234282194000812961199,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282196000845468202,2022-08-02,2022-08-12,2022-08-12,2022-08-12,0,10
24234282197000849207308,2022-08-05,2022-08-13,2022-08-15,2022-08-15,0,8
24234282199000874155537,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282209001007882532,2022-08-07,2022-08-24,2022-08-24,2022-08-24,0,17
24234282202000917219709,2022-08-12,2022-08-18,2022-08-18,2022-08-18,0,6
24234282186000718984188,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282187000729645736,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282197000854544611,2022-08-06,2022-08-14,2022-08-15,2022-08-15,0,8
24234282203000925697572,2022-08-10,2022-08-19,2022-08-19,2022-08-19,0,9
24234282186000720141108,2022-08-04,2022-08-06,2022-08-08,2022-08-08,0,2
24234282193000802819614,2022-08-05,2022-08-09,2022-08-09,2022-08-09,0,4
24234282201000903257797,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282186000720403003,2022-08-02,2022-08-04,2022-08-04,2022-08-04,0,2
24234282188000739083729,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282195000825882613,2022-08-04,2022-08-11,2022-08-11,2022-08-11,0,7
24234282207000984042310,2022-08-06,2022-08-23,2022-08-23,2022-08-23,0,17
24234282207000991044325,2022-08-04,2022-08-23,2022-08-23,2022-08-23,0,19
24234282208001005358312,2022-08-04,2022-08-24,2022-08-24,2022-08-24,0,20
24234282192000792229205,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282195000820535828,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282202000919418127,2022-08-06,2022-08-18,2022-08-18,2022-08-18,0,12
24234282208000997625589,2022-08-07,2022-08-24,2022-08-24,2022-08-24,0,17
24234282209001019493898,2022-08-10,2022-08-25,2022-08-25,2022-08-25,0,15
24234282183000679703802,2022-08-14,2022-08-16,2022-08-16,2022-08-16,0,2
24234282187000726119032,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282209001012282025,2022-08-03,2022-08-25,2022-08-25,2022-08-25,0,22
24234282182000672106129,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282190000763707843,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282190000773218898,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282199000878776387,2022-08-02,2022-08-15,2022-08-15,2022-08-15,0,13
24234282208001007134026,2022-08-04,2022-08-24,2022-08-24,2022-08-24,0,20
24234282188000743474708,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282204000947071664,2022-08-12,2022-08-20,2022-08-22,2022-08-22,0,8
24234282207000992145634,2022-08-03,2022-08-23,2022-08-23,2022-08-23,0,20
24234282199000873550399,2022-08-11,2022-08-15,2022-08-15,2022-08-15,0,4
24234282203000933248384,2022-08-07,2022-08-19,2022-08-19,2022-08-19,0,12
24234282204000947973430,2022-08-06,2022-08-20,2022-08-22,2022-08-22,0,14
24234282208001004051678,2022-08-11,2022-08-24,2022-08-24,2022-08-24,0,13
24234282208001004534590,2022-08-04,2022-08-24,2022-08-24,2022-08-24,0,20
24234282209001014707789,2022-08-02,2022-08-25,2022-08-25,2022-08-25,0,23
24234282184000697045417,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282188000738100565,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282189000759826030,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282197000855073453,2022-08-10,2022-08-13,2022-08-15,2022-08-15,0,3
24234282203000935480472,2022-08-03,2022-08-19,2022-08-19,2022-08-19,0,16
24234282208000999451216,2022-08-02,2022-08-24,2022-08-24,2022-08-24,0,22
24234282188000738058946,2022-08-14,2022-08-16,2022-08-16,2022-08-16,0,2
24234282190000771544253,2022-08-02,2022-08-06,2022-08-08,2022-08-08,0,4
24234282194000811048865,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282200000884085465,2022-08-05,2022-08-16,2022-08-16,2022-08-16,0,11
24234282203000931997354,2022-08-03,2022-08-19,2022-08-19,2022-08-19,0,16
24234282204000952950919,2022-08-05,2022-08-20,2022-08-22,2022-08-22,0,15
24234282207000987363473,2022-08-04,2022-08-23,2022-08-23,2022-08-23,0,19
24234282198000868572581,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282209001011885463,2022-08-06,2022-08-25,2022-08-25,2022-08-25,0,19
24234282189000751351946,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282175000596333261,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282201000899141013,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282206000967526140,2022-08-03,2022-08-22,2022-08-22,2022-08-22,0,19
24234282210001022419861,2022-08-09,2022-08-25,2022-08-25,2022-08-25,0,16
24234282206000978147696,2022-08-03,2022-08-22,2022-08-22,2022-08-22,0,19
24234282207000982691563,2022-08-10,2022-08-23,2022-08-23,2022-08-23,0,13
24234282188000745978979,2022-08-07,2022-08-09,2022-08-09,2022-08-09,0,2
24234282192000786666586,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282196000837045141,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282202000919003234,2022-08-02,2022-08-18,2022-08-18,2022-08-18,0,16
24234282204000941095768,2022-08-12,2022-08-20,2022-08-22,2022-08-22,0,8
24234282188000747976203,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282194000813391362,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282209001018690007,2022-08-04,2022-08-25,2022-08-25,2022-08-25,0,21
24234282209001022626351,2022-08-10,2022-08-25,2022-08-25,2022-08-25,0,15
24234282185000706873139,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282191000783139372,2022-08-11,2022-08-13,2022-08-15,2022-08-15,0,2
24234282199000879297151,2022-08-10,2022-08-15,2022-08-15,2022-08-15,0,5
24234282205000960237795,2022-08-17,2022-08-21,2022-08-22,2022-08-22,0,4
24234282207000988738871,2022-08-06,2022-08-23,2022-08-23,2022-08-23,0,17
24234282207000989865509,2022-08-11,2022-08-23,2022-08-23,2022-08-23,0,12
24234282209001012022587,2022-08-05,2022-08-25,2022-08-25,2022-08-25,0,20
24234282188000734566397,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282191000784222094,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282201000897557731,2022-08-04,2022-08-17,2022-08-17,2022-08-17,0,13
24234282207000991812564,2022-08-03,2022-08-23,2022-08-23,2022-08-23,0,20
24234282208001008549727,2022-08-03,2022-08-24,2022-08-24,2022-08-24,0,21
24234282201000898732309,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282203000922556573,2022-08-05,2022-08-18,2022-08-18,2022-08-18,0,13
24234282207000985573354,2022-08-04,2022-08-23,2022-08-23,2022-08-23,0,19
24234282183000688314542,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282192000793662388,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282193000798437785,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282193000804487261,2022-08-11,2022-08-13,2022-08-15,2022-08-15,0,2
24234282207000982328109,2022-08-02,2022-08-23,2022-08-23,2022-08-23,0,21
24234282195000829003489,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282195000830457096,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282183000685027915,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282186000721831301,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282206000972622983,2022-08-12,2022-08-22,2022-08-22,2022-08-22,0,10
24234282188000738952460,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282194000816672073,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282210001027637186,2022-08-06,2022-08-26,2022-08-26,2022-08-26,0,20
24234282180000643601911,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282181000663212531,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282202000921079800,2022-08-06,2022-08-18,2022-08-18,2022-08-18,0,12
24234282204000943243515,2022-08-10,2022-08-20,2022-08-22,2022-08-22,0,10
24234282205000960348600,2022-08-06,2022-08-21,2022-08-22,2022-08-22,0,15
24234282204000952714364,2022-08-18,2022-08-21,2022-08-22,2022-08-22,0,3
24234282196000845992284,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282197000858946242,2022-08-07,2022-08-14,2022-08-15,2022-08-15,0,7
24234282204000936224324,2022-08-06,2022-08-19,2022-08-19,2022-08-19,0,13
24234282204000946287253,2022-08-03,2022-08-20,2022-08-22,2022-08-22,0,17
24234282189000756137563,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282192000791180003,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282202000913693733,2022-08-07,2022-08-18,2022-08-18,2022-08-18,0,11
24234282204000944341607,2022-08-05,2022-08-20,2022-08-22,2022-08-22,0,15
24234282206000967557608,2022-08-05,2022-08-22,2022-08-22,2022-08-22,0,17
24234282197000858373769,2022-08-03,2022-08-14,2022-08-15,2022-08-15,0,11
24234282207000982020748,2022-08-13,2022-08-23,2022-08-23,2022-08-23,0,10
24234282185000708027072,2022-08-11,2022-08-13,2022-08-15,2022-08-15,0,2
24234282197000851419270,2022-08-09,2022-08-13,2022-08-15,2022-08-15,0,4
24234282200000888847563,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282201000905656236,2022-08-18,2022-08-20,2022-08-22,2022-08-22,0,2
24234282201000907300643,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282209001023216772,2022-08-03,2022-08-25,2022-08-25,2022-08-25,0,22
24234282194000812758587,2022-08-04,2022-08-10,2022-08-10,2022-08-10,0,6
24234282204000943452215,2022-08-03,2022-08-21,2022-08-22,2022-08-22,0,18
24234282204000946537681,2022-08-04,2022-08-20,2022-08-22,2022-08-22,0,16
24234282191000777114720,2022-08-07,2022-08-08,2022-08-08,2022-08-08,0,1
24234282194000813688007,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282201000904404414,2022-08-13,2022-08-17,2022-08-17,2022-08-17,0,4
24234282208001003955580,2022-08-04,2022-08-24,2022-08-24,2022-08-24,0,20
24234282196000843078763,2022-08-13,2022-08-15,2022-08-15,2022-08-15,0,2
24234282199000880994473,2022-08-04,2022-08-15,2022-08-15,2022-08-15,0,11
24234282184000691130082,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282192000786382465,2022-08-02,2022-08-08,2022-08-08,2022-08-08,0,6
24234282201000897535604,2022-08-10,2022-08-17,2022-08-17,2022-08-17,0,7
24234282209001016357971,2022-08-04,2022-08-25,2022-08-25,2022-08-25,0,21
24234282188000745667440,2022-08-02,2022-08-04,2022-08-04,2022-08-04,0,2
24234282194000819379528,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282206000974916896,2022-08-05,2022-08-22,2022-08-22,2022-08-22,0,17
24234282208001008448557,2022-08-06,2022-08-24,2022-08-24,2022-08-24,0,18
24234282208001008544082,2022-08-13,2022-08-24,2022-08-24,2022-08-24,0,11
24234282210001027710702,2022-08-05,2022-08-26,2022-08-26,2022-08-26,0,21
24234282197000858616985,2022-08-03,2022-08-13,2022-08-15,2022-08-15,0,10
24234282204000950858940,2022-08-11,2022-08-20,2022-08-22,2022-08-22,0,9
24234282187000727481217,2022-08-11,2022-08-13,2022-08-15,2022-08-15,0,2
24234282194000813109152,2022-08-17,2022-08-19,2022-08-19,2022-08-19,0,2
24234282202000919081107,2022-08-03,2022-08-18,2022-08-18,2022-08-18,0,15
24234282191000782416607,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282192000787557248,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282207000992103005,2022-08-03,2022-08-23,2022-08-23,2022-08-23,0,20
24234282199000880208023,2022-08-14,2022-08-15,2022-08-15,2022-08-15,0,1
24234282200000886495605,2022-08-05,2022-08-16,2022-08-16,2022-08-16,0,11
24234282201000899290554,2022-08-10,2022-08-17,2022-08-17,2022-08-17,0,7
24234282203000927962784,2022-08-16,2022-08-19,2022-08-19,2022-08-19,0,3
24234282206000975728548,2022-08-05,2022-08-22,2022-08-22,2022-08-22,0,17
24234282207000981116075,2022-08-05,2022-08-23,2022-08-23,2022-08-23,0,18
24234282185000712971315,2022-08-16,2022-08-18,2022-08-18,2022-08-18,0,2
24234282197000856732404,2022-08-04,2022-08-13,2022-08-15,2022-08-15,0,9
24234282197000858863876,2022-08-07,2022-08-14,2022-08-15,2022-08-15,0,7
24234282203000935919479,2022-08-05,2022-08-19,2022-08-19,2022-08-19,0,14
24234282208000997663028,2022-08-04,2022-08-24,2022-08-24,2022-08-24,0,20
24234282185000702676668,2022-08-06,2022-08-08,2022-08-08,2022-08-08,0,2
24234282190000772961910,2022-08-10,2022-08-12,2022-08-12,2022-08-12,0,2
24234282193000799561088,2022-08-09,2022-08-11,2022-08-11,2022-08-11,0,2
24234282210001028324321,2022-08-07,2022-08-26,2022-08-26,2022-08-26,0,19
24234282192000786782417,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282207000989072031,2022-08-04,2022-08-23,2022-08-23,2022-08-23,0,19
24234282210001028011431,2022-08-05,2022-08-26,2022-08-26,2022-08-26,0,21
24234282195000829183695,2022-08-12,2022-08-14,2022-08-15,2022-08-15,0,2
24234282193000802081348,2022-08-11,2022-08-13,2022-08-15,2022-08-15,0,2
24234282199000873835899,2022-08-06,2022-08-15,2022-08-15,2022-08-15,0,9
